state,county,persons,hud_med_inc,hud_inc_lim80
28,151,8,37400,49650
28,153,1,47000,26350
28,153,2,47000,30100
28,153,3,47000,33850
28,153,4,47000,37600
28,153,5,47000,40650
28,153,6,47000,43650
28,153,7,47000,46650
28,153,8,47000,49650
28,155,1,49500,27750
28,155,2,49500,31700
28,155,3,49500,35650
28,155,4,49500,39600
28,155,5,49500,42800
28,155,6,49500,45950
28,155,7,49500,49150
28,155,8,49500,52300
28,157,1,39400,26350
28,157,2,39400,30100
28,157,3,39400,33850
28,157,4,39400,37600
28,157,5,39400,40650
28,157,6,39400,43650
28,157,7,39400,46650
28,157,8,39400,49650
28,159,1,42400,26350
28,159,2,42400,30100
28,159,3,42400,33850
28,159,4,42400,37600
28,159,5,42400,40650
28,159,6,42400,43650
28,159,7,42400,46650
28,159,8,42400,49650
28,161,1,47900,26850
28,161,2,47900,30650
28,161,3,47900,34500
28,161,4,47900,38300
28,161,5,47900,41400
28,161,6,47900,44450
28,161,7,47900,47500
28,161,8,47900,50600
28,163,1,38700,26350
28,163,2,38700,30100
28,163,3,38700,33850
28,163,4,38700,37600
28,163,5,38700,40650
28,163,6,38700,43650
28,163,7,38700,46650
28,163,8,38700,49650
30,1,1,66400,37350
30,1,2,66400,42700
30,1,3,66400,48050
30,1,4,66400,53350
30,1,5,66400,57650
30,1,6,66400,61900
30,1,7,66400,66200
30,1,8,66400,70450
30,3,1,50300,37350
30,3,2,50300,42700
30,3,3,50300,48050
30,3,4,50300,53350
30,3,5,50300,57650
30,3,6,50300,61900
30,3,7,50300,66200
30,3,8,50300,70450
30,5,1,45800,37350
30,5,2,45800,42700
30,5,3,45800,48050
30,5,4,45800,53350
30,5,5,45800,57650
30,5,6,45800,61900
30,5,7,45800,66200
30,5,8,45800,70450
30,7,1,56100,37350
30,7,2,56100,42700
30,7,3,56100,48050
30,7,4,56100,53350
30,7,5,56100,57650
30,7,6,56100,61900
30,7,7,56100,66200
30,7,8,56100,70450
30,9,1,71200,39900
30,9,2,71200,45600
30,9,3,71200,51300
30,9,4,71200,56950
30,9,5,71200,61550
30,9,6,71200,66100
30,9,7,71200,70650
30,9,8,71200,75200
30,11,1,65600,37350
30,11,2,65600,42700
30,11,3,65600,48050
30,11,4,65600,53350
30,11,5,65600,57650
30,11,6,65600,61900
30,11,7,65600,66200
30,11,8,65600,70450
30,13,1,62800,37350
30,13,2,62800,42700
30,13,3,62800,48050
30,13,4,62800,53350
30,13,5,62800,57650
30,13,6,62800,61900
30,13,7,62800,66200
30,13,8,62800,70450
30,15,1,51200,37350
30,15,2,51200,42700
30,15,3,51200,48050
30,15,4,51200,53350
30,15,5,51200,57650
30,15,6,51200,61900
30,15,7,51200,66200
30,15,8,51200,70450
30,17,1,67300,37700
30,17,2,67300,43100
30,17,3,67300,48500
30,17,4,67300,53850
30,17,5,67300,58200
30,17,6,67300,62500
30,17,7,67300,66800
30,17,8,67300,71100
30,19,1,67800,38000
30,19,2,67800,43400
30,19,3,67800,48850
30,19,4,67800,54250
30,19,5,67800,58600
30,19,6,67800,62950
30,19,7,67800,67300
30,19,8,67800,71650
30,21,1,68700,38500
30,21,2,68700,44000
30,21,3,68700,49500
30,21,4,68700,54950
30,21,5,68700,59350
30,21,6,68700,63750
30,21,7,68700,68150
30,21,8,68700,72550
30,23,1,58100,37350
30,23,2,58100,42700
30,23,3,58100,48050
30,23,4,58100,53350
30,23,5,58100,57650
30,23,6,58100,61900
30,23,7,58100,66200
30,23,8,58100,70450
30,25,1,70100,39300
30,25,2,70100,44900
30,25,3,70100,50500
30,25,4,70100,56100
30,25,5,70100,60600
30,25,6,70100,65100
30,25,7,70100,69600
30,25,8,70100,74100
30,27,1,54600,37350
30,27,2,54600,42700
30,27,3,54600,48050
30,27,4,54600,53350
30,27,5,54600,57650
30,27,6,54600,61900
30,27,7,54600,66200
30,27,8,54600,70450
30,29,1,62400,37350
30,29,2,62400,42700
30,29,3,62400,48050
30,29,4,62400,53350
30,29,5,62400,57650
30,29,6,62400,61900
30,29,7,62400,66200
30,29,8,62400,70450
30,31,1,81200,44350
30,31,2,81200,50650
30,31,3,81200,57000
30,31,4,81200,63300
30,31,5,81200,68400
30,31,6,81200,73450
30,31,7,81200,78500
30,31,8,81200,83600
30,33,1,58800,37350
30,33,2,58800,42700
30,33,3,58800,48050
30,33,4,58800,53350
30,33,5,58800,57650
30,33,6,58800,61900
30,33,7,58800,66200
30,33,8,58800,70450
30,35,1,41300,37350
30,35,2,41300,42700
30,35,3,41300,48050
30,35,4,41300,53350
30,35,5,41300,57650
30,35,6,41300,61900
30,35,7,41300,66200
30,35,8,41300,70450
30,37,1,46900,37350
30,37,2,46900,42700
30,37,3,46900,48050
30,37,4,46900,53350
30,37,5,46900,57650
30,37,6,46900,61900
30,37,7,46900,66200
30,37,8,46900,70450
30,39,1,60100,37350
30,39,2,60100,42700
30,39,3,60100,48050
30,39,4,60100,53350
30,39,5,60100,57650
30,39,6,60100,61900
30,39,7,60100,66200
30,39,8,60100,70450
30,41,1,57300,37350
30,41,2,57300,42700
30,41,3,57300,48050
30,41,4,57300,53350
30,41,5,57300,57650
30,41,6,57300,61900
30,41,7,57300,66200
30,41,8,57300,70450
30,43,1,77100,43200
30,43,2,77100,49400
30,43,3,77100,55550
30,43,4,77100,61700
30,43,5,77100,66650
30,43,6,77100,71600
30,43,7,77100,76550
30,43,8,77100,81450
30,45,1,58600,37350
30,45,2,58600,42700
30,45,3,58600,48050
30,45,4,58600,53350
30,45,5,58600,57650
30,45,6,58600,61900
30,45,7,58600,66200
30,45,8,58600,70450
30,47,1,53800,37350
30,47,2,53800,42700
30,47,3,53800,48050
30,47,4,53800,53350
30,47,5,53800,57650
30,47,6,53800,61900
30,47,7,53800,66200
30,47,8,53800,70450
30,49,1,76000,42600
30,49,2,76000,48650
30,49,3,76000,54750
30,49,4,76000,60800
30,49,5,76000,65700
30,49,6,76000,70550
30,49,7,76000,75400
30,49,8,76000,80300
30,51,1,62400,37350
30,51,2,62400,42700
30,51,3,62400,48050
30,51,4,62400,53350
30,51,5,62400,57650
30,51,6,62400,61900
30,51,7,62400,66200
30,51,8,62400,70450
30,53,1,48200,37350
30,53,2,48200,42700
30,53,3,48200,48050
30,53,4,48200,53350
30,53,5,48200,57650
30,53,6,48200,61900
30,53,7,48200,66200
30,53,8,48200,70450
30,55,1,59300,37350
30,55,2,59300,42700
30,55,3,59300,48050
30,55,4,59300,53350
30,55,5,59300,57650
30,55,6,59300,61900
30,55,7,59300,66200
30,55,8,59300,70450
30,57,1,64000,37350
30,57,2,64000,42700
30,57,3,64000,48050
30,57,4,64000,53350
30,57,5,64000,57650
30,57,6,64000,61900
30,57,7,64000,66200
30,57,8,64000,70450
30,59,1,51200,37350
30,59,2,51200,42700
30,59,3,51200,48050
30,59,4,51200,53350
30,59,5,51200,57650
30,59,6,51200,61900
30,59,7,51200,66200
30,59,8,51200,70450
30,61,1,54500,37350
30,61,2,54500,42700
30,61,3,54500,48050
30,61,4,54500,53350
30,61,5,54500,57650
30,61,6,54500,61900
30,61,7,54500,66200
30,61,8,54500,70450
30,63,1,70400,39450
30,63,2,70400,45050
30,63,3,70400,50700
30,63,4,70400,56300
30,63,5,70400,60850
30,63,6,70400,65350
30,63,7,70400,69850
30,63,8,70400,74350
30,65,1,57900,37350
30,65,2,57900,42700
30,65,3,57900,48050
30,65,4,57900,53350
30,65,5,57900,57650
30,65,6,57900,61900
30,65,7,57900,66200
30,65,8,57900,70450
30,67,1,65400,37350
30,67,2,65400,42700
30,67,3,65400,48050
30,67,4,65400,53350
30,67,5,65400,57650
30,67,6,65400,61900
30,67,7,65400,66200
30,67,8,65400,70450
30,69,1,57600,37350
30,69,2,57600,42700
30,69,3,57600,48050
30,69,4,57600,53350
30,69,5,57600,57650
30,69,6,57600,61900
30,69,7,57600,66200
30,69,8,57600,70450
30,71,1,52200,37350
30,71,2,52200,42700
30,71,3,52200,48050
30,71,4,52200,53350
30,71,5,52200,57650
30,71,6,52200,61900
30,71,7,52200,66200
30,71,8,52200,70450
30,73,1,57700,37350
30,73,2,57700,42700
30,73,3,57700,48050
30,73,4,57700,53350
30,73,5,57700,57650
30,73,6,57700,61900
30,73,7,57700,66200
30,73,8,57700,70450
30,75,1,61200,37350
30,75,2,61200,42700
30,75,3,61200,48050
30,75,4,61200,53350
30,75,5,61200,57650
30,75,6,61200,61900
30,75,7,61200,66200
30,75,8,61200,70450
30,77,1,52600,37350
30,77,2,52600,42700
30,77,3,52600,48050
30,77,4,52600,53350
30,77,5,52600,57650
30,77,6,52600,61900
30,77,7,52600,66200
30,77,8,52600,70450
30,79,1,49100,37350
30,79,2,49100,42700
30,79,3,49100,48050
30,79,4,49100,53350
30,79,5,49100,57650
30,79,6,49100,61900
30,79,7,49100,66200
30,79,8,49100,70450
30,81,1,57500,37350
30,81,2,57500,42700
30,81,3,57500,48050
30,81,4,57500,53350
30,81,5,57500,57650
30,81,6,57500,61900
30,81,7,57500,66200
30,81,8,57500,70450
30,83,1,76900,43050
30,83,2,76900,49200
30,83,3,76900,55350
30,83,4,76900,61500
30,83,5,76900,66450
30,83,6,76900,71350
30,83,7,76900,76300
30,83,8,76900,81200
30,85,1,53800,37350
30,85,2,53800,42700
30,85,3,53800,48050
30,85,4,53800,53350
30,85,5,53800,57650
30,85,6,53800,61900
30,85,7,53800,66200
30,85,8,53800,70450
30,87,1,71400,39550
30,87,2,71400,45200
30,87,3,71400,50850
30,87,4,71400,56500
30,87,5,71400,61050
30,87,6,71400,65550
30,87,7,71400,70100
30,87,8,71400,74600
30,89,1,41100,37350
30,89,2,41100,42700
30,89,3,41100,48050
30,89,4,41100,53350
30,89,5,41100,57650
30,89,6,41100,61900
30,89,7,41100,66200
30,89,8,41100,70450
30,91,1,72800,40800
30,91,2,72800,46600
30,91,3,72800,52450
30,91,4,72800,58250
30,91,5,72800,62950
30,91,6,72800,67600
30,91,7,72800,72250
30,91,8,72800,76900
30,93,1,55700,37350
30,93,2,55700,42700
30,93,3,55700,48050
30,93,4,55700,53350
30,93,5,55700,57650
30,93,6,55700,61900
30,93,7,55700,66200
30,93,8,55700,70450
30,95,1,72500,40600
30,95,2,72500,46400
30,95,3,72500,52200
30,95,4,72500,58000
30,95,5,72500,62650
30,95,6,72500,67300
30,95,7,72500,71950
30,95,8,72500,76600
30,97,1,67200,37650
30,97,2,67200,43000
30,97,3,67200,48400
30,97,4,67200,53750
30,97,5,67200,58050
30,97,6,67200,62350
30,97,7,67200,66650
30,97,8,67200,70950
30,99,1,63800,37350
30,99,2,63800,42700
30,99,3,63800,48050
30,99,4,63800,53350
30,99,5,63800,57650
30,99,6,63800,61900
30,99,7,63800,66200
30,99,8,63800,70450
30,101,1,55200,37350
30,101,2,55200,42700
30,101,3,55200,48050
30,101,4,55200,53350
30,101,5,55200,57650
30,101,6,55200,61900
30,101,7,55200,66200
30,101,8,55200,70450
30,103,1,50200,37350
30,103,2,50200,42700
30,103,3,50200,48050
30,103,4,50200,53350
30,103,5,50200,57650
30,103,6,50200,61900
30,103,7,50200,66200
30,103,8,50200,70450
30,105,1,60300,37350
30,105,2,60300,42700
30,105,3,60300,48050
30,105,4,60300,53350
30,105,5,60300,57650
30,105,6,60300,61900
30,105,7,60300,66200
30,105,8,60300,70450
30,107,1,42900,37350
30,107,2,42900,42700
30,107,3,42900,48050
30,107,4,42900,53350
30,107,5,42900,57650
30,107,6,42900,61900
30,107,7,42900,66200
30,107,8,42900,70450
30,109,1,62900,37350
30,109,2,62900,42700
30,109,3,62900,48050
30,109,4,62900,53350
30,109,5,62900,57650
30,109,6,62900,61900
30,109,7,62900,66200
30,109,8,62900,70450
30,111,1,71200,39900
30,111,2,71200,45600
30,111,3,71200,51300
30,111,4,71200,56950
30,111,5,71200,61550
30,111,6,71200,66100
30,111,7,71200,70650
30,111,8,71200,75200
37,1,1,55100,30900
37,1,2,55100,35300
37,1,3,55100,39700
37,1,4,55100,44100
37,1,5,55100,47650
37,1,6,55100,51200
37,1,7,55100,54700
37,1,8,55100,58250
37,3,1,55000,30800
37,3,2,55000,35200
37,3,3,55000,39600
37,3,4,55000,44000
37,3,5,55000,47550
37,3,6,55000,51050
37,3,7,55000,54600
37,3,8,55000,58100
37,5,1,45300,29300
37,5,2,45300,33500
37,5,3,45300,37700
37,5,4,45300,41850
37,5,5,45300,45200
37,5,6,45300,48550
37,5,7,45300,51900
37,5,8,45300,55250
37,7,1,42400,29300
37,7,2,42400,33500
37,7,3,42400,37700
37,7,4,42400,41850
37,7,5,42400,45200
37,7,6,42400,48550
37,7,7,42400,51900
37,7,8,42400,55250
37,9,1,48000,29300
37,9,2,48000,33500
37,9,3,48000,37700
37,9,4,48000,41850
37,9,5,48000,45200
37,9,6,48000,48550
37,9,7,48000,51900
37,9,8,48000,55250
37,11,1,49200,29300
37,11,2,49200,33500
37,11,3,49200,37700
37,11,4,49200,41850
37,11,5,49200,45200
37,11,6,49200,48550
37,11,7,49200,51900
37,11,8,49200,55250
37,13,1,54100,30350
37,13,2,54100,34650
37,13,3,54100,39000
37,13,4,54100,43300
37,13,5,54100,46800
37,13,6,54100,50250
37,13,7,54100,53700
37,13,8,54100,57200
37,15,1,43100,29300
37,15,2,43100,33500
37,15,3,43100,37700
37,15,4,43100,41850
37,15,5,43100,45200
37,15,6,43100,48550
37,15,7,43100,51900
37,15,8,43100,55250
37,17,1,43700,29300
37,17,2,43700,33500
37,17,3,43700,37700
37,17,4,43700,41850
37,17,5,43700,45200
37,17,6,43700,48550
37,17,7,43700,51900
37,17,8,43700,55250
37,19,1,65800,35800
37,19,2,65800,40900
37,19,3,65800,46000
37,19,4,65800,51100
37,19,5,65800,55200
37,19,6,65800,59300
37,19,7,65800,63400
37,19,8,65800,67500
37,21,1,61300,34350
37,21,2,61300,39250
37,21,3,61300,44150
37,21,4,61300,49050
37,21,5,61300,53000
37,21,6,61300,56900
37,21,7,61300,60850
37,21,8,61300,64750
37,23,1,55000,30800
37,23,2,55000,35200
37,23,3,55000,39600
37,23,4,55000,44000
37,23,5,55000,47550
37,23,6,55000,51050
37,23,7,55000,54600
37,23,8,55000,58100
37,25,1,74100,41550
37,25,2,74100,47450
37,25,3,74100,53400
37,25,4,74100,59300
37,25,5,74100,64050
37,25,6,74100,68800
37,25,7,74100,73550
37,25,8,74100,78300
37,27,1,55000,30800
37,27,2,55000,35200
37,27,3,55000,39600
37,27,4,55000,44000
37,27,5,55000,47550
37,27,6,55000,51050
37,27,7,55000,54600
37,27,8,55000,58100
37,29,1,74300,41650
37,29,2,74300,47600
37,29,3,74300,53550
37,29,4,74300,59450
37,29,5,74300,64250
37,29,6,74300,69000
37,29,7,74300,73750
37,29,8,74300,78500
37,31,1,68800,38550
37,31,2,68800,44050
37,31,3,68800,49550
37,31,4,68800,55050
37,31,5,68800,59500
37,31,6,68800,63900
37,31,7,68800,68300
37,31,8,68800,72700
37,33,1,50700,29300
37,33,2,50700,33500
37,33,3,50700,37700
37,33,4,50700,41850
37,33,5,50700,45200
37,33,6,50700,48550
37,33,7,50700,51900
37,33,8,50700,55250
37,35,1,55000,30800
37,35,2,55000,35200
37,35,3,55000,39600
37,35,4,55000,44000
37,35,5,55000,47550
37,35,6,55000,51050
37,35,7,55000,54600
37,35,8,55000,58100
37,37,1,80600,45150
37,37,2,80600,51600
37,37,3,80600,58050
37,37,4,80600,64500
37,37,5,80600,69700
37,37,6,80600,74850
37,37,7,80600,80000
37,37,8,80600,85150
37,39,1,46100,29300
37,39,2,46100,33500
37,39,3,46100,37700
37,39,4,46100,41850
37,39,5,46100,45200
37,39,6,46100,48550
37,39,7,46100,51900
37,39,8,46100,55250
37,41,1,48900,29300
37,41,2,48900,33500
37,41,3,48900,37700
37,41,4,48900,41850
37,41,5,48900,45200
37,41,6,48900,48550
37,41,7,48900,51900
37,41,8,48900,55250
37,43,1,47900,29300
37,43,2,47900,33500
37,43,3,47900,37700
37,43,4,47900,41850
37,43,5,47900,45200
37,43,6,47900,48550
37,43,7,47900,51900
37,43,8,47900,55250
37,45,1,52000,29300
37,45,2,52000,33500
37,45,3,52000,37700
37,45,4,52000,41850
37,45,5,52000,45200
37,45,6,52000,48550
37,45,7,52000,51900
37,45,8,52000,55250
37,47,1,47200,29300
37,47,2,47200,33500
37,47,3,47200,37700
37,47,4,47200,41850
37,47,5,47200,45200
37,47,6,47200,48550
37,47,7,47200,51900
37,47,8,47200,55250
37,49,1,63100,33700
37,49,2,63100,38500
37,49,3,63100,43300
37,49,4,63100,48100
37,49,5,63100,51950
37,49,6,63100,55800
37,49,7,63100,59650
37,49,8,63100,63500
37,51,1,53500,30000
37,51,2,53500,34250
37,51,3,53500,38550
37,51,4,53500,42800
37,51,5,53500,46250
37,51,6,53500,49650
37,51,7,53500,53100
37,51,8,53500,56500
37,53,1,75000,42000
37,53,2,75000,48000
37,53,3,75000,54000
37,53,4,75000,60000
37,53,5,75000,64800
37,53,6,75000,69600
37,53,7,75000,74400
37,53,8,75000,79200
37,55,1,67000,37550
37,55,2,67000,42900
37,55,3,67000,48250
37,55,4,67000,53600
37,55,5,67000,57900
37,55,6,67000,62200
37,55,7,67000,66500
37,55,8,67000,70800
37,57,1,60500,33900
37,57,2,60500,38750
37,57,3,60500,43600
37,57,4,60500,48400
37,57,5,60500,52300
37,57,6,60500,56150
37,57,7,60500,60050
37,57,8,60500,63900
37,59,1,62500,35000
37,59,2,62500,40000
37,59,3,62500,45000
37,59,4,62500,50000
37,59,5,62500,54000
37,59,6,62500,58000
37,59,7,62500,62000
37,59,8,62500,66000
37,61,1,44700,29300
37,61,2,44700,33500
37,61,3,44700,37700
37,61,4,44700,41850
37,61,5,44700,45200
37,61,6,44700,48550
37,61,7,44700,51900
37,61,8,44700,55250
37,63,1,80600,45150
37,63,2,80600,51600
37,63,3,80600,58050
37,63,4,80600,64500
37,63,5,80600,69700
37,63,6,80600,74850
37,63,7,80600,80000
37,63,8,80600,85150
37,65,1,53000,29700
37,65,2,53000,33950
37,65,3,53000,38200
37,65,4,53000,42400
37,65,5,53000,45800
37,65,6,53000,49200
37,65,7,53000,52600
37,65,8,53000,56000
37,67,1,62500,35000
37,67,2,62500,40000
37,67,3,62500,45000
37,67,4,62500,50000
37,67,5,62500,54000
37,67,6,62500,58000
37,67,7,62500,62000
37,67,8,62500,66000
37,69,1,84300,47250
37,69,2,84300,54000
37,69,3,84300,60750
37,69,4,84300,67450
37,69,5,84300,72850
37,69,6,84300,78250
37,69,7,84300,83650
37,69,8,84300,89050
37,71,1,74100,41550
37,71,2,74100,47450
37,71,3,74100,53400
37,71,4,74100,59300
37,71,5,74100,64050
37,71,6,74100,68800
37,71,7,74100,73550
37,71,8,74100,78300
37,73,1,58200,32600
37,73,2,58200,37250
37,73,3,58200,41900
37,73,4,58200,46550
37,73,5,58200,50300
37,73,6,58200,54000
37,73,7,58200,57750
37,73,8,58200,61450
37,75,1,48600,29300
37,75,2,48600,33500
37,75,3,48600,37700
37,75,4,48600,41850
37,75,5,48600,45200
37,75,6,48600,48550
37,75,7,48600,51900
37,75,8,48600,55250
37,77,1,60100,33700
37,77,2,60100,38500
37,77,3,60100,43300
37,77,4,60100,48100
37,77,5,60100,51950
37,77,6,60100,55800
37,77,7,60100,59650
37,77,8,60100,63500
37,79,1,50900,29300
37,79,2,50900,33500
37,79,3,50900,37700
37,79,4,50900,41850
37,79,5,50900,45200
37,79,6,50900,48550
37,79,7,50900,51900
37,79,8,50900,55250
37,81,1,60500,33900
37,81,2,60500,38750
37,81,3,60500,43600
37,81,4,60500,48400
37,81,5,60500,52300
37,81,6,60500,56150
37,81,7,60500,60050
37,81,8,60500,63900
37,83,1,43700,29300
37,83,2,43700,33500
37,83,3,43700,37700
37,83,4,43700,41850
37,83,5,43700,45200
37,83,6,43700,48550
37,83,7,43700,51900
37,83,8,43700,55250
37,85,1,62500,32700
37,85,2,62500,37400
37,85,3,62500,42050
37,85,4,62500,46700
37,85,5,62500,50450
37,85,6,62500,54200
37,85,7,62500,57950
37,85,8,62500,61650
37,87,1,56300,31550
37,87,2,56300,36050
37,87,3,56300,40550
37,87,4,56300,45050
37,87,5,56300,48700
37,87,6,56300,52300
37,87,7,56300,55900
37,87,8,56300,59500
37,89,1,61300,34350
37,89,2,61300,39250
37,89,3,61300,44150
37,89,4,61300,49050
37,89,5,61300,53000
37,89,6,61300,56900
37,89,7,61300,60850
37,89,8,61300,64750
37,91,1,43500,29300
37,91,2,43500,33500
37,91,3,43500,37700
37,91,4,43500,41850
37,91,5,43500,45200
37,91,6,43500,48550
37,91,7,43500,51900
37,91,8,43500,55250
37,93,1,53600,30050
37,93,2,53600,34350
37,93,3,53600,38650
37,93,4,53600,42900
37,93,5,53600,46350
37,93,6,53600,49800
37,93,7,53600,53200
37,93,8,53600,56650
37,95,1,49400,29900
37,95,2,49400,34200
37,95,3,49400,38450
37,95,4,49400,42700
37,95,5,49400,46150
37,95,6,49400,49550
37,95,7,49400,52950
37,95,8,49400,56400
37,97,1,73400,40900
37,97,2,73400,46750
37,97,3,73400,52600
37,97,4,73400,58400
37,97,5,73400,63100
37,97,6,73400,67750
37,97,7,73400,72450
37,97,8,73400,77100
37,99,1,53500,30000
37,99,2,53500,34250
37,99,3,53500,38550
37,99,4,53500,42800
37,99,5,53500,46250
37,99,6,53500,49650
37,99,7,53500,53100
37,99,8,53500,56500
37,101,1,84300,47250
37,101,2,84300,54000
37,101,3,84300,60750
37,101,4,84300,67450
37,101,5,84300,72850
37,101,6,84300,78250
37,101,7,84300,83650
37,101,8,84300,89050
37,103,1,47800,29300
37,103,2,47800,33500
37,103,3,47800,37700
37,103,4,47800,41850
37,103,5,47800,45200
37,103,6,47800,48550
37,103,7,47800,51900
37,103,8,47800,55250
37,105,1,58000,32500
37,105,2,58000,37150
37,105,3,58000,41800
37,105,4,58000,46400
37,105,5,58000,50150
37,105,6,58000,53850
37,105,7,58000,57550
37,105,8,58000,61250
37,107,1,46200,29300
37,107,2,46200,33500
37,107,3,46200,37700
37,107,4,46200,41850
37,107,5,46200,45200
37,107,6,46200,48550
37,107,7,46200,51900
37,107,8,46200,55250
37,109,1,64500,35300
37,109,2,64500,40350
37,109,3,64500,45400
37,109,4,64500,50400
37,109,5,64500,54450
37,109,6,64500,58500
37,109,7,64500,62500
37,109,8,64500,66550
37,111,1,46900,29300
37,111,2,46900,33500
37,111,3,46900,37700
37,111,4,46900,41850
37,111,5,46900,45200
37,111,6,46900,48550
37,111,7,46900,51900
37,111,8,46900,55250
37,113,1,50300,29300
37,113,2,50300,33500
37,113,3,50300,37700
37,113,4,50300,41850
37,113,5,50300,45200
37,113,6,50300,48550
37,113,7,50300,51900
37,113,8,50300,55250
37,115,1,61300,34350
37,115,2,61300,39250
37,115,3,61300,44150
37,115,4,61300,49050
37,115,5,61300,53000
37,115,6,61300,56900
37,115,7,61300,60850
37,115,8,61300,64750
37,117,1,48800,29300
37,117,2,48800,33500
37,117,3,48800,37700
37,117,4,48800,41850
37,117,5,48800,45200
37,117,6,48800,48550
37,117,7,48800,51900
37,117,8,48800,55250
37,119,1,74100,41550
37,119,2,74100,47450
37,119,3,74100,53400
37,119,4,74100,59300
37,119,5,74100,64050
37,119,6,74100,68800
37,119,7,74100,73550
37,119,8,74100,78300
37,121,1,52200,29300
37,121,2,52200,33500
37,121,3,52200,37700
37,121,4,52200,41850
37,121,5,52200,45200
37,121,6,52200,48550
37,121,7,52200,51900
37,121,8,52200,55250
37,123,1,49800,29300
37,123,2,49800,33500
37,123,3,49800,37700
37,123,4,49800,41850
37,123,5,49800,45200
37,123,6,49800,48550
37,123,7,49800,51900
37,123,8,49800,55250
37,125,1,66300,37150
37,125,2,66300,42450
37,125,3,66300,47750
37,125,4,66300,53050
37,125,5,66300,57300
37,125,6,66300,61550
37,125,7,66300,65800
37,125,8,66300,70050
37,127,1,53000,29700
37,127,2,53000,33950
37,127,3,53000,38200
37,127,4,53000,42400
37,127,5,53000,45800
37,127,6,53000,49200
37,127,7,53000,52600
37,127,8,53000,56000
37,129,1,72200,40450
37,129,2,72200,46200
37,129,3,72200,52000
37,129,4,72200,57750
37,129,5,72200,62400
37,129,6,72200,67000
37,129,7,72200,71650
37,129,8,72200,76250
37,131,1,39000,29300
37,131,2,39000,33500
37,131,3,39000,37700
37,131,4,39000,41850
37,131,5,39000,45200
37,131,6,39000,48550
37,131,7,39000,51900
37,131,8,39000,55250
37,133,1,53000,29700
37,133,2,53000,33950
37,133,3,53000,38200
37,133,4,53000,42400
37,133,5,53000,45800
37,133,6,53000,49200
37,133,7,53000,52600
37,133,8,53000,56000
37,135,1,80600,45150
37,135,2,80600,51600
37,135,3,80600,58050
37,135,4,80600,64500
37,135,5,80600,69700
37,135,6,80600,74850
37,135,7,80600,80000
37,135,8,80600,85150
37,137,1,58000,32500
37,137,2,58000,37150
37,137,3,58000,41800
